SOURCENAME	OBSID		FUND_AMP		FUND_FREQ 	FUND_FWHM	HARM_AMP		HARM_FREQ	HARM_FWHM	PHASE_MEAN	PHASE_ERROR FREQSTEP
h1743   80146-01-36-00   0.18420050262337895   1.81942942079   0.281282199249   0.17328212054938977   3.25281243345   2.91672769423   0.261609147533   0.00820207113905   0.125
h1743   80146-01-37-00   0.18146519375018977   1.89398729256   0.290454375512   0.14009692054223932   3.46875   2.39713149866   0.222272655967   0.0141858081972   0.125
h1743   80146-01-38-00   0.20582701760802352   3.02270805761   0.884875417644   0.10301711161103075   5.9125   2.52555038409   0.197440651405   0.00426296494694   0.125
h1743   80146-01-39-00   0.19021244023646083   2.13677397366   0.329417569363   0.1699749413916843   3.93125   3.16578090227   0.222709168222   0.0136536662968   0.125
h1743   80146-01-40-00   0.20076577950833477   1.71008307193   0.349826090128   0.10632603335511928   3.32543034134   1.06073525876   0.193046506364   0.0229484387591   0.125
h1743   80146-01-41-00   0.19027394264455275   2.48963018473   0.36283698964   0.15627303026102343   4.625   3.29469597763   0.12603771924   0.0355260717356   0.125
h1743   80146-01-42-00   0.19081605056566017   3.17104574356   0.599759769817   0.10790456226254584   6.10173167685   2.6934581866   0.18720104527   0.00730859050824   0.125
h1743   80146-01-43-00   0.1686646848735046   3.78324438863   0.403014579703   0.1089443327700911   6.9375   4.67748610872   0.166870983198   0.0278781168304   0.125
h1743   80146-01-43-01   0.17316034629980745   3.75561090642   0.523489607746   0.10247607041836068   7.18826936256   3.55565852575   0.15521901946   0.0216401213953   0.125
h1743   80146-01-44-00   0.16330368056549305   3.79771225417   0.392940747083   0.06819857905799946   7.49710157599   1.50506769654   0.166341083518   0.0193490186221   0.125
h1743   80146-01-45-00   0.1778058477953659   3.59191818871   0.502864278142   0.06903109105646596   7.07923425563   1.32578970145   0.171077400773   0.00769355293189   0.125
h1743   80146-01-46-00   0.1460514770939924   4.64809591589   0.439502042268   0.07851222254994669   8.57634976385   4.92218282816   0.142032279306   0.0122756545594   0.125
h1743   91428-01-03-00   0.12062421328159292   1.79960974512   0.580520024919   0.11617266767175938   3.2375   3.07989244549   -0.10105381551399994   0.0518691978442   0.125
h1743   93427-01-04-00   0.13677632789762278   3.78767508414   1.01641708142   0.12001778188265501   6.9375   4.99999999623   0.0   0.0350741162839   0.125
h1743   93427-01-04-03   0.12031156821840651   2.31988439645   1.02117454929   0.12958715455547087   3.93125   4.57216196873   0.0247846068686   0.0290107374506   0.125
h1743   93427-01-09-03   0.23436562467840838   0.42500000075   0.168046231445   0.20466265956873278   0.92988483929   1.82574281195   0.274865736143   0.0359227548729   0.125
h1743   93427-01-12-04   0.1417377006549299   3.84632165009   0.563200375897   0.10153728528129105   7.16875   5.0   0.102380326037   0.0436564616888   0.125
h1743   93427-01-13-00   0.17179367249223668   2.5941101638   0.500759277968   0.07758226414697103   5.24571509396   1.56999084858   0.13682657776   0.0350775464057   0.125
h1743   93427-01-13-05   0.16573965571926771   2.2765426692   0.342549303958   0.087979827833402   4.56925164886   1.80925871452   0.261777552216   0.0445107147571   0.125
h1743   93427-01-13-06   0.17758483031634847   2.09989842066   0.525078911263   0.10072070168903191   4.20748402378   2.61240198678   0.196944464619   0.0736935015713   0.125
h1743   94413-01-02-00   0.2340276959657548   0.908947807995   0.0687180819956   0.10805130047579027   1.82525292953   0.111270592377   0.304069709978   0.0496693982503   0.125
h1743   94413-01-02-01   0.2528203680551845   1.1897388676   0.158236431008   0.17671163879056995   2.38289642106   0.651495434952   0.30369152707   0.079253103327   0.125
h1743   94413-01-02-03   0.17926973488959136   3.56844441436   0.359361561543   0.0698961260261684   7.1791325895   0.959731079157   0.0809321161056   0.0204588434568   0.125
h1743   94413-01-02-04   0.22178447224443748   2.02523210681   0.136955161073   0.07612500189406783   4.0334798586   0.264666131593   0.236337312716   0.0174636317014   0.125
h1743   94413-01-02-05   0.22640472447440282   1.27613472828   0.106969531949   0.09945053132668615   2.55804678417   0.166789051273   0.331720571853   0.00977878422775   0.125
h1743   95360-14-01-00   0.1812058882868501   1.00705510361   0.0945636270277   0.1303962155757621   2.02360980668   0.209842906463   0.361455435503   0.00858892659537   0.125
h1743   95360-14-02-00   0.22116866665077892   1.17031697298   0.135777585633   0.16023386878395418   2.38528192761   0.311401085794   0.352074002327   0.0161963257667   0.125
h1743   95360-14-02-01   0.23350121882111194   1.04146897241   0.0958520897074   0.11860945447435904   2.09743904037   0.163753405582   0.350168854073   0.0524523073451   0.125
h1743   95360-14-02-03   0.22282979007565212   1.77060126242   0.128453063712   0.08863292398242693   3.56348696008   0.272938458031   0.323759150585   0.0328514401058   0.125
h1743   95360-14-03-00   0.20579400084761118   1.47588876857   0.087903481363   0.10154200212771525   2.97082376341   0.222159852443   0.271694202563   0.0433107566966   0.125
h1743   95368-01-01-00   0.19885139893995168   0.927118671442   0.0870428950195   0.14991767655189656   1.85335962493   0.231174858011   0.315043009163   0.0416402123422   0.125
h1743   95405-01-03-00   0.17135169165360115   2.00909869377   0.442761093613   0.14789584618540821   3.7   3.94089679634   0.187982630757   0.0684742425076   0.125
4u1543   70124-02-02-00   0.15001271393027493   2.22358000901   2.51504109754   0.03744019042180753   4.3   0.567882054895   0.0228425155927   0.0308748759385   0.125
4u1543   70124-02-03-00   0.11976970452640927   5.6268883982   1.93050205135   0.07587455622653069   9.25   7.35330591174   0.00754636033265   0.0298747138007   0.125
groj1665   90704-04-01-00   0.2824241058155233   2.30372454928   0.319576683517   0.2683322720954579   4.1625   6.24364667178   0.206970591254   0.0128774328563   0.125
groj1665   90704-04-01-01   0.2872443138981191   2.0434368091   0.293385714498   0.09679280156104793   4.14726004395   1.17748530625   0.202222027768   0.0140725807101   0.125
groj1665   91404-01-01-01   0.08158744594148723   4.79957299608   2.51400480261   0.13478553203703383   9.25   9.51530253021   0.0   0.0229450564962   0.125
groj1665   91702-01-01-00   0.19775100753810046   0.507068048667   0.175324815521   0.3060023289141019   0.925   3.10673794562   0.339573943896   0.0217336293086   0.125
groj1665   91702-01-01-05   0.2820404273341311   1.52880169843   0.240776971769   0.2971016976333146   2.775   5.59777156403   0.246749309657   0.0191377353171   0.125
groj1665   91702-01-79-01   0.0992180468976664   9.74166041518   0.684690158075   0.10446533972286112   17.5750000004   10.0   0.0   0.0259352963673   0.125
groj1665   91702-01-79-00   0.11680390167051397   9.00036173553   1.08415751973   0.11353807295476019   16.1875008802   9.45522318218   0.0388800636928   0.016526035871   0.125
groj1665   91702-01-80-00   0.13439497092666414   7.58815299544   1.0867918718   0.13725905486649906   13.4638900845   9.3070574558   0.0257642974065   0.0225466184209   0.125
groj1665   91702-01-80-01   0.16093121197641813   4.75256966907   0.760876652311   0.16980545188935353   8.55625   8.8358800567   0.0342548207035   0.0140885946014   0.125
groj1665   91702-01-81-00   0.16594127284875582   2.20959217461   0.63492739061   0.14313875340574106   3.93125   3.67838385887   0.179294373042   0.049264519214   0.125
groj1665   91702-01-81-01   0.13784481710312974   1.30562357791   0.310243805293   0.13527261834459647   2.3125   1.9255084239   0.203580532799   0.0475036494475   0.125
groj1665   91704-01-01-01   0.04541213072746748   5.29410656087   1.77115775745   0.08549967419079332   10.197319439   9.99999961835   0.0108928359465   0.0207713285353   0.125
xtej1859   40122-01-02-00   0.05404631865431048   7.20286142552   1.45315114254   0.019689735000095295   14.5124999996   2.96689577255   -0.022765179644000044   0.0207158349734   0.125
xtej1859   40122-01-02-00   0.05404631865431048   7.20286142552   1.45315114254   0.019689735000095295   14.5124999996   2.96689577255   -0.022765179644000044   0.0207158349734   0.125
xtej1859   40122-01-02-00   0.05404631865431048   7.20286142552   1.45315114254   0.019689735000095295   14.5124999996   2.96689577255   -0.022765179644000044   0.0207158349734   0.125
xtej1859   40124-01-04-00   0.23626429833670862   1.1851886559   0.204479150635   0.2489619850269071   2.26681308625   2.81982400076   0.145328105524   0.0370730983374   0.125
xtej1859   40124-01-05-00   0.18700639731436444   3.03588477773   0.292126037621   0.07377642146403895   6.08846110812   0.739727973966   0.162756650001   0.0263770628371   0.125
xtej1859   40124-01-06-00   0.1831105500673429   3.6155986365   0.465707722236   0.0850392916605379   7.2611906625   1.46929899375   0.109139280686   0.00837121647301   0.125
xtej1859   40124-01-07-00   0.17576222606662745   3.61524715363   0.420063802006   0.06973742007881287   7.28692664473   1.00007606044   0.117228364726   0.0123015171658   0.125
xtej1859   40124-01-08-00   0.16019904165259774   4.36752202413   0.461446624105   0.0705170420926652   8.76944729516   2.08011896929   0.0801845464355   0.0235752689038   0.125
xtej1859   40124-01-09-00   0.14108793578247766   4.93059469169   0.502470287414   0.04905330004883642   9.87500002302   1.09814105562   0.0786640486282   0.0350827933451   0.125
xtej1859   40124-01-10-00   0.10975509565720498   5.76516364416   0.598250028556   0.03790921257607234   11.5666530682   1.25164976251   -0.02954539149799995   0.0298546638137   0.125
xtej1859   40124-01-11-00   0.11121795251452239   5.9349865658   0.620546822136   0.08482752294699714   10.6375   9.08605945084   0.0645010399011   0.0271396701695   0.125
xtej1859   40124-01-15-00   0.09749391451855857   6.15086874127   0.640690039382   0.032958981806510815   12.1825685819   0.828352579876   0.017995419708   0.0166811280768   0.125
xtej1859   40124-01-17-00   0.05794318886903448   7.45962732232   1.10544237729   0.020122399052100896   14.9948745261   3.22724198771   0.0   0.0266031437724   0.125
xtej1859   40124-01-18-00   0.10202044191136361   5.88092169074   0.529153382275   0.04007882493365498   11.823339491   1.61418432256   0.0   0.0378396137724   0.125
xtej1859   40124-01-19-00   0.13174515679153886   5.18079817151   0.610832483683   0.05871133241614674   10.3626356381   1.79873389043   0.06603420135   0.0118460357728   0.125
xtej1859   40124-01-20-00   0.0842818397371934   6.43388629543   0.722495082251   0.02854232870478054   13.0557091519   1.65327534495   0.0419337392042   0.0352563528991   0.125
xtej1859   40124-01-21-00   0.09551343353726068   6.30854369796   0.820843344164   0.07522304222611166   11.5625003086   9.50094398431   0.0328358795504   0.0182669741276   0.125
xtej1859   40124-01-23-01   0.04739077542977559   7.73653287908   1.22171317246   4.552633248781776e-05   14.4964761338   3.44516008991e-05   -0.11428275835199997   0.0612701187768   0.125
xtej1859   40124-01-25-00   0.09377630369267467   6.18864971844   0.620685050866   0.033304555869146546   12.4751424599   1.28056131013   0.062125265269   0.0368907810337   0.125
xtej1859   40124-01-26-00   0.047710257520956936   7.34345389214   1.31574035457   0.03148049697573807   14.3122130899   0.000879716085474   -0.028852496578000042   0.0113262785398   0.125
xtej1859   40124-01-31-00   0.05294813011538722   7.24359800694   0.91777932446   0.021219833663424358   15.3187499629   2.38908698361   -0.047415887080999974   0.03867753494   0.125
gx339   60705-01-70-00   0.05372260345069132   4.29362276594   0.220817952916   0.04572508157763013   8.74494469583   0.98126840198   0.254928701632   0.0287294531867   0.0625
gx339   70109-04-01-01   0.08021071455743092   5.40937035283   0.589128159708   0.036437585519538795   11.0240104075   1.41118816469   0.337436079472   0.0466448518074   0.0625
gx339   70109-04-01-02   0.08372559792686204   5.31821684244   0.653461536177   0.03946188442046851   10.6133657453   1.19436381501   0.220120160447   0.0535672401632   0.0625
gx339   92035-01-03-00   0.0741359082944102   1.13008776486   0.0895705512554   0.11323517998488189   2.28   0.169115496116   0.730613748006   0.0342039884131   0.0625
gx339   92035-01-03-01   0.08779734405377732   1.67413591279   0.134445727023   0.07512483099441795   3.35852399388   0.306675314006   0.775056862567   0.0207499470938   0.0625
gx339   92035-01-03-02   0.1003976867367417   2.44854305683   0.159477819689   0.044804584795790005   4.94199283736   0.306531088156   0.669274061033   0.0237059937194   0.0625
gx339   92035-01-03-03   0.10017636085278574   3.51228121752   0.302256825152   0.05002974055195966   7.07425427884   0.763071242478   0.439228139669   0.0188380529984   0.0625
gx339   92428-01-04-00   0.10022157705583384   4.32788080571   0.378988698797   0.04711757299382537   8.72393123529   0.765424552019   0.32238669199   0.0686568600321   0.0625
gx339   92428-01-04-01   0.10372462383076009   4.21554264262   0.413328198589   0.05278618809294404   8.46592133274   0.922608861825   0.37230555112   0.0145059094784   0.0625
gx339   92428-01-04-02   0.10131910943597856   4.10524460565   0.41724800039   0.06708105429478811   8.4   1.77031385601   0.343760208984   0.028557489073   0.0625
gx339   95409-01-14-04   0.09684058692744141   2.37639550275   0.106127097516   0.04756845424276107   4.77224797855   0.233323171209   0.658648391456   0.021273032088   0.0625
gx339   95409-01-14-06   0.09558135589603038   2.43277577891   0.109282219789   0.054261299057681504   4.85666339018   0.242093975919   0.738750979875   0.0349919526598   0.0625
gx339   95409-01-14-07   0.10023317277252994   2.92355233555   0.148651730704   0.04002333207703317   5.8595490581   0.25405694274   0.585842075341   0.0249949889205   0.0625
gx339   95409-01-15-01   0.0669271597087026   5.66186482367   0.410938853917   0.04232117879482053   11.7479948326   2.09956500379   0.287339105254   0.0463472520257   0.0625
gx339   92035-01-03-00   0.0741359082944102   1.13008776486   0.0895705512554   0.11323517998488189   2.28   0.169115496116   0.730613748006   0.0342039884131   0.0625
